MPL	1p34	P40238	TPOR_HUMAN	159530	
MPTX1	1q23.2	A8MV57	MPTX_HUMAN		Putative mucosal pentraxin homolog [MPTX]
MPZ	1q22	P25189	MYP0_HUMAN	159440	
MPZL1	1q24.2	O95297	MPZL1_HUMAN	604376	
MR1	1q25.3	Q95460	HMR1_HUMAN	600764	
MROH7	1p32.3	Q68CQ1	MROH7_HUMAN		Maestro heat-like repeat-containing protein family member 7 (HEAT repeat-containing protein 8) [C1orf175] [HEATR8]
MROH9	1q24.3	Q5TGP6	MROH9_HUMAN		Maestro heat-like repeat-containing protein family member 9 [C1orf129]
MRPL20	1p36.2-p36.3	Q9BYC9	RM20_HUMAN	611833	
MRPL24	1q21-q22	Q96A35	RM24_HUMAN	611836	
MRPL37	1p32.1	Q9BZE1	RM37_HUMAN	611843	
MRPL55	1q42.13	Q7Z7F7	RM55_HUMAN	611859	
MRPL9	1q21	Q9BYD2	RM09_HUMAN	611824	
MRPS14	1q23.3-q24.3	O60783	RT14_HUMAN	611978	
MRPS15	1p34-p35.1	P82914	RT15_HUMAN	611979	
MRPS21	1q21	P82921	RT21_HUMAN	611984	
MRTO4	1p36.13	Q9UKD2	MRT4_HUMAN		mRNA turnover protein 4 homolog (Ribosome assembly factor MRTO4) [C1orf33] [MRT4]
MSH4	1p31	O15457	MSH4_HUMAN	602105	
MST1L	1p36.13	Q2TV78	MST1L_HUMAN		Putative macrophage stimulating 1-like protein precursor (Brain rescue factor 1) (BRF-1) (Hepatocyte growth factor-like protein homolog) [D1F15S1A] [MST1P9] [MSTP9]
MSTO1	1q22	Q9BUK6	MSTO1_HUMAN	617619	
MT1HL1	1q43	P0DM35	M1BL1_HUMAN		Metallothionein 1H-like protein 1
MTARC1	1q41	Q5VT66	MARC1_HUMAN	614126	
MTARC2	1q41	Q969Z3	MARC2_HUMAN	614127	
MTF1	1p33	Q14872	MTF1_HUMAN	600172	
MTF2	1p22.1	Q9Y483	MTF2_HUMAN	609882	
MTFR1L	1p36.11	Q9H019	MFR1L_HUMAN		Mitochondrial fission regulator 1-like [FAM54B] [HYST1888] [MSTP116]
MTHFR	1p36.3	P42898	MTHR_HUMAN	607093	
MTMR11	1q12-q21	A4FU01	MTMRB_HUMAN		Myotubularin-related protein 11 (Cisplatin resistance-associated protein) (hCRA) (Inactive phosphatidylinositol 3-phosphatase 11)
MTOR	1p36.2-p36.3	P42345	MTOR_HUMAN	601231	
MTR	1q43	Q99707	METH_HUMAN	156570	
MTRNR2L11	1q43	S4R3Y5	HMN11_HUMAN		Humanin-like 11 (HN11) (MT-RNR2-like protein 11)
MTX1	1q21	Q13505	MTX1_HUMAN	600605	
MUC1	1q21	P15941	MUC1_HUMAN	158340	
MUL1	1p36.12	Q969V5	MUL1_HUMAN	612037	
MUTYH	1p32.1-p34.3	Q9UIF7	MUTYH_HUMAN	604933	
MXRA8	1p36.33	Q9BRK3	MXRA8_HUMAN	617293	
MYBPH	1q32.1	Q13203	MYBPH_HUMAN	160795	
MYBPHL	1p13.3	A2RUH7	MBPHL_HUMAN		Myosin-binding protein H-like
MYCBP	1p32.2-p33	Q99417	MYCBP_HUMAN	606535	
MYCL	1p34.2	P12524	MYCL_HUMAN	164850	
MYOC	1q23-q24	Q99972	MYOC_HUMAN	601652	
MYOCOS	1q24.3	A0A1B0GUC4	MYCOS_HUMAN		Myocilin opposite strand protein
MYOG	1q31-q41	P15173	MYOG_HUMAN	159980	
MYOM3	1p36.11	Q5VTT5	MYOM3_HUMAN		Myomesin-3 (Myomesin family member 3)
MYSM1	1p32.1	Q5VVJ2	MYSM1_HUMAN	612176	
NADK	1p36.21-p36.33	O95544	NADK_HUMAN	611616	
NASP	1p34.1	P49321	NASP_HUMAN	603185	
NAV1	1q32.3	Q8NEY1	NAV1_HUMAN	611628	
NAXE	1q21	Q8NCW5	NNRE_HUMAN	608862	
NBL1	1p36.2-p36.3	P41271	NBL1_HUMAN	600613	
NBPF1	1p36.13	Q3BBV0	NBPF1_HUMAN	610501	
NBPF10	1q21.1	Q6P3W6	NBPFA_HUMAN	614000	
NBPF11	1q21.1	Q86T75	NBPFB_HUMAN	614001	
NBPF12	1q21.1	Q5TAG4	NBPFC_HUMAN	608607	
NBPF14	1q12-q21.2	Q5TI25	NBPFE_HUMAN	614003	
NBPF15	1q21.1	Q8N660	NBPFF_HUMAN	614005	
NBPF19	1q21.2	A0A087WUL8	NBPFJ_HUMAN	614006	
NBPF20	1q21.1	P0DPF2	NBPFK_HUMAN	614007	
NBPF26	1q21.1	B4DH59	NBPFP_HUMAN		Neuroblastoma breakpoint family member 26
NBPF3	1p36.11-p36.12	Q9H094	NBPF3_HUMAN	612992	
NBPF4	1p13.3	Q96M43	NBPF4_HUMAN	613994	
NBPF5P	1p13.3	Q86XG9	NBPF5_HUMAN	613995	
NBPF6	1p13.3	Q5VWK0	NBPF6_HUMAN	613996	
NBPF7	1p12	P0C2Y1	NBPF7_HUMAN	613997	
NBPF8	1q21.1	Q3BBV2	NBPF8_HUMAN	613998	
NBPF9	1q21.1	P0DPF3	NBPF9_HUMAN	613999	
NCDN	1p34.3	Q9UBB6	NCDN_HUMAN	608458	
NCF2	1cen-q32	P19878	NCF2_HUMAN	608515	
NCMAP	1p36.11	Q5T1S8	NCMAP_HUMAN		Noncompact myelin-associated protein (Myelin protein of 11 kDa) (MP11) [C1orf130]
NCSTN	1p11.1-p13.3	Q92542	NICA_HUMAN	605254	
NDC1	1p32.3	Q9BTX1	NDC1_HUMAN	610115	
NDUFS2	1q23	O75306	NDUS2_HUMAN	602985	
NDUFS5	1p33-p34.2	O43920	NDUS5_HUMAN	603847	
NECAP2	1p36.13	Q9NVZ3	NECP2_HUMAN	611624	
NECTIN4	1q22-q23.2	Q96NY8	NECT4_HUMAN	609607	
NEGR1	1p31.1	Q7Z3B1	NEGR1_HUMAN	613173	
NEK2	1q32.2-q41	P51955	NEK2_HUMAN	604043	
NEK7	1q31.3	Q8TDX7	NEK7_HUMAN	606848	
NENF	1q32.3	Q9UMX5	NENF_HUMAN	611874	
NES	1q23.1	P48681	NEST_HUMAN	600915	
NEXN	1p31.1	Q0ZGT2	NEXN_HUMAN	613121	
NEXN-AS1	1p31.1	Q8NBZ9	NEAS1_HUMAN		Putative uncharacterized protein NEXN-AS1 (NEXN antisense RNA 1) [C1orf118]
NFASC	1q32	O94856	NFASC_HUMAN	609145	
NFIA	1p31.3-p32.1	Q12857	NFIA_HUMAN	600727	
NFYC	1p32	Q13952	NFYC_HUMAN	605344	
NGF	1p13.1	P01138	NGF_HUMAN	162030	
NHLH1	1q22	Q02575	HEN1_HUMAN	162360	
NHLH2	1p11-p12	Q02577	HEN2_HUMAN	162361	
NIBAN1	1q25	Q9BZQ8	NIBA1_HUMAN		Protein Niban 1 (Cell growth-inhibiting gene 39 protein) (Protein FAM129A) [C1orf24] [FAM129A] [NIBAN] [GIG39]
NID1	1q43	P14543	NID1_HUMAN	131390	
NIPAL3	1p36.12-p35.1	Q6P499	NPAL3_HUMAN		NIPA-like protein 3 [NPAL3]
NIT1	1q23.3	Q86X76	NIT1_HUMAN	604618	
NKAIN1	1p35.2	Q4KMZ8	NKAI1_HUMAN	612871	
NLRP3	1q44	Q96P20	NLRP3_HUMAN	606416	
NME7	1q24	Q9Y5B8	NDK7_HUMAN	613465	
NMNAT1	1p32-p35	Q9HAN9	NMNA1_HUMAN	608700	
NMNAT2	1q25	Q9BZQ4	NMNA2_HUMAN	608701	
NOC2L	1p36.33	Q9Y3T9	NOC2L_HUMAN	610770	
NOL9	1p36.31	Q5SY16	NOL9_HUMAN		Polynucleotide 5'-hydroxyl-kinase NOL9 (EC 2.7.1.-) (Nucleolar protein 9)
NOS1AP	1q23.3	O75052	CAPON_HUMAN	605551	
NOTCH2	1p13-p11	Q04721	NOTC2_HUMAN	600275	
NOTCH2NLA	1q21.2	Q7Z3S9	NT2NA_HUMAN	618023	
NOTCH2NLB	1q21.2	P0DPK3	NT2NB_HUMAN		Notch homolog 2 N-terminal-like protein B precursor
NOTCH2NLC	1q21.2	P0DPK4	NT2NC_HUMAN	618025	
NPHP4	1p36	O75161	NPHP4_HUMAN	607215	
NPHS2	1q25-q31	Q9NP85	PODO_HUMAN	604766	
NPL	1q25	Q9BXD5	NPL_HUMAN	611412	
NPPA	1p36.21	P01160	ANF_HUMAN	108780	
NPPB	1p36.2	P16860	ANFB_HUMAN	600295	
NPR1	1q21-q22	P16066	ANPRA_HUMAN	108960	
NR0B2	1p36.1	Q15466	NR0B2_HUMAN	604630	
NR1I3	1q23.1	Q14994	NR1I3_HUMAN	603881	
NR5A2	1q32.1	O00482	NR5A2_HUMAN	604453	
NRAS	1p13.2	P01111	RASN_HUMAN	164790	
NRDC	1p32.1-p32.2	O43847	NRDC_HUMAN	602651	
NSL1	1q41	Q96IY1	NSL1_HUMAN	609174	
NSUN4	1p34	Q96CB9	NSUN4_HUMAN	615394	
NT5C1A	1p34.3	Q9BXI3	5NT1A_HUMAN	610525	
NTNG1	1p13.3	Q9Y2I2	NTNG1_HUMAN	608818	
NTPCR	1q42.2	Q9BSD7	NTPCR_HUMAN		Cancer-related nucleoside-triphosphatase (EC 3.6.1.15) (NTPase) (Nucleoside triphosphate phosphohydrolase) [C1orf57]
NTRK1	1q21-q22	P04629	NTRK1_HUMAN	191315	
NUAK2	1q32.1	Q9H093	NUAK2_HUMAN	608131	
NUCKS1	1q31.1	Q9H1E3	NUCKS_HUMAN	611912	
NUDC	1p36.11	Q9Y266	NUDC_HUMAN	610325	
NUDT17	1q21.1	P0C025	NUD17_HUMAN		Nucleoside diphosphate-linked moiety X motif 17 (EC 3.6.1.-) (Nudix motif 17)
NUDT4B	1q21.2	A0A024RBG1	NUD4B_HUMAN		Diphosphoinositol polyphosphate phosphohydrolase NUDT4B (EC 3.6.1.52) (DIPP-2B) (Nucleoside diphosphate-linked moiety X motif 4B) (Nudix motif 4B) (Nudix hydrolase 4B)
NUF2	1q23.3	Q9BZD4	NUF2_HUMAN	611772	
NUP133	1q42.13	Q8WUM0	NU133_HUMAN	607613	
NUP210L	1q21.3	Q5VU65	P210L_HUMAN		Nuclear pore membrane glycoprotein 210-like precursor (Nucleoporin 210 kDa-like) (Nucleoporin Nup210-like)
NVL	1q41-q42.2	O15381	NVL_HUMAN	602426	
OAZ3	1q21.1	Q9UMX2	OAZ3_HUMAN	605138	
OBSCN	1q42.13	Q5VST9	OBSCN_HUMAN	608616	
OBSCN-AS1	1q42.13	Q96MR7	OBAS1_HUMAN		Putative uncharacterized protein OBSCN-AS1 (OBSCN antisense RNA 1) (OBSCN antisense gene protein 1) [C1orf145]
OCLM	1q25.1	Q9Y5M6	TISR_HUMAN	604301	
OCR1	1q32.1	Q9BZK8	OCR1_HUMAN		Ovarian cancer-related protein 1
ODF2L	1p22.3	Q9ULJ1	ODF2L_HUMAN		Protein BCAP (Basal body centriole-associated protein) (Outer dense fiber protein 2-like) [BCAP] [KIAA1229]
ODR4	1q25	Q5SWX8	ODR4_HUMAN	609335	
OLFM3	1p22	Q96PB7	NOE3_HUMAN	607567	
OLFML2B	1q23.3	Q68BL8	OLM2B_HUMAN		Olfactomedin-like protein 2B precursor (Photomedin-2)
OLFML3	1p13.2	Q9NRN5	OLFL3_HUMAN	610088	
OMA1	1p32.1	Q96E52	OMA1_HUMAN		Metalloendopeptidase OMA1, mitochondrial precursor (EC 3.4.24.-) (Metalloprotease-related protein 1) (MPRP-1) (Overlapping with the m-AAA protease 1 homolog) [MPRP1]
OPN3	1q43	Q9H1Y3	OPN3_HUMAN	606695	
OPRD1	1p34.3-p36.1	P41143	OPRD_HUMAN	165195	
OPTC	1q31.1	Q9UBM4	OPT_HUMAN	605127	
OR10J1	1q23.1	P30954	O10J1_HUMAN		Olfactory receptor 10J1 (Olfactory receptor OR1-26) (Olfactory receptor-like protein HGMP07J)
OR10J3	1	Q5JRS4	O10J3_HUMAN		Olfactory receptor 10J3 [OR10J3P]
OR10J4	1q23.3	P0C629	O10J4_HUMAN		Olfactory receptor 10J4 [OR10J4P]
OR10J5	1q23.2	Q8NHC4	O10J5_HUMAN		Olfactory receptor 10J5 (Olfactory receptor OR1-28)
OR10J6P	1q25.3	Q8NGY7	O10J6_HUMAN		Putative olfactory receptor 10J6 [OR10J6]
OR10K1	1q23.1	Q8NGX5	O10K1_HUMAN		Olfactory receptor 10K1 (Olfactory receptor OR1-6)
OR10K2	1q23.1	Q6IF99	O10K2_HUMAN		Olfactory receptor 10K2 (Olfactory receptor OR1-4)
OR10R2	1q23.1	Q8NGX6	O10R2_HUMAN		Olfactory receptor 10R2 (Olfactory receptor OR1-8)
OR10T2	1q23.1	Q8NGX3	O10T2_HUMAN		Olfactory receptor 10T2 (Olfactory receptor OR1-3)
OR10X1	1q12	Q8NGY0	O10X1_HUMAN		Olfactory receptor 10X1 (Olfactory receptor OR1-14) [OR10X1P]
OR10Z1	1q23.1	Q8NGY1	O10Z1_HUMAN		Olfactory receptor 10Z1 (Olfactory receptor OR1-15)
OR11L1	1	Q8NGX0	O11L1_HUMAN		Olfactory receptor 11L1
OR13G1	1	Q8NGZ3	O13G1_HUMAN	611677	
OR14A16	1q44	Q8NHC5	O14AG_HUMAN		Olfactory receptor 14A16 (Olfactory receptor 5AT1) (Olfactory receptor OR1-45) [OR5AT1]
OR14A2	1q44	Q96R54	O14A2_HUMAN		Olfactory receptor 14A2 (Olfactory receptor 5AX1) (Olfactory receptor OR1-31) [OR5AX1] [OR5AX1P]
OR14C36	1q44	Q8NHC7	O14CZ_HUMAN		Olfactory receptor 14C36 (Olfactory receptor 5BF1) (Olfactory receptor OR1-59) [OR5BF1]
OR14I1	1q44	A6ND48	O14I1_HUMAN	618516	
OR14K1	1q44	Q8NGZ2	O14K1_HUMAN		Olfactory receptor 14K1 (Olfactory receptor 5AY1) (Olfactory receptor OR1-39) [OR5AY1]
OR14L1P	1	Q8NHC6	O14L1_HUMAN		Putative olfactory receptor 14L1 (Putative olfactory receptor 5AV1) [OR5AV1P]
OR1C1	1q44	Q15619	OR1C1_HUMAN		Olfactory receptor 1C1 (Olfactory receptor OR1-42) (Olfactory receptor TPCR27)
OR2AJ1	1	Q8NGZ0	O2AJ1_HUMAN		Olfactory receptor 2AJ1 [OR2AJ1P]
OR2AK2	1	Q8NG84	O2AK2_HUMAN		Olfactory receptor 2AK2 (Olfactory receptor 2AK1) (Olfactory receptor OR1-47) [OR2AK1P]
OR2B11	1q44	Q5JQS5	OR2BB_HUMAN		Olfactory receptor 2B11
OR2C3	1q44	Q8N628	OR2C3_HUMAN		Olfactory receptor 2C3 (Olfactory receptor 2C4) (Olfactory receptor 2C5) (Olfactory receptor OR1-30) [OR2C4] [OR2C5P]
OR2G2	1	Q8NGZ5	OR2G2_HUMAN		Olfactory receptor 2G2 (Olfactory receptor OR1-32)
OR2G3	1	Q8NGZ4	OR2G3_HUMAN		Olfactory receptor 2G3 (Olfactory receptor OR1-33)
OR2G6	1q44	Q5TZ20	OR2G6_HUMAN		Olfactory receptor 2G6
OR2L13	1q44	Q8N349	OR2LD_HUMAN		Olfactory receptor 2L13 (Olfactory receptor 2L14) [OR2L14]
OR2L2	1q44	Q8NH16	OR2L2_HUMAN		Olfactory receptor 2L2 (HTPCRH07) (Olfactory receptor 2L12) (Olfactory receptor 2L4) [OR2L12] [OR2L4P]
OR2L3	1q44	Q8NG85	OR2L3_HUMAN		Olfactory receptor 2L3
OR2L5	1	Q8NG80	OR2L5_HUMAN		Olfactory receptor 2L5 (Olfactory receptor 2L11) (Olfactory receptor OR1-53) [OR2L11]
OR2L8	1	Q8NGY9	OR2L8_HUMAN		Olfactory receptor 2L8 (Olfactory receptor OR1-46)
OR2M2	1	Q96R28	OR2M2_HUMAN		Olfactory receptor 2M2 (OST423)
OR2M3	1q44	Q8NG83	OR2M3_HUMAN		Olfactory receptor 2M3 (Olfactory receptor 2M6) (Olfactory receptor OR1-54) [OR2M3P] [OR2M6]
OR2M4	1q44	Q96R27	OR2M4_HUMAN		Olfactory receptor 2M4 (HTPCRX18) (OST710) (Olfactory receptor OR1-55) (Olfactory receptor TPCR100)
OR2M5	1q44	A3KFT3	OR2M5_HUMAN		Olfactory receptor 2M5 [OR2M5P]
OR2M7	1q44	Q8NG81	OR2M7_HUMAN	618509	
OR2T1	1q44	O43869	OR2T1_HUMAN		Olfactory receptor 2T1 (Olfactory receptor 1-25) (OR1-25) (Olfactory receptor OR1-61)
OR2T10	1q44	Q8NGZ9	O2T10_HUMAN		Olfactory receptor 2T10 (Olfactory receptor OR1-64)
OR2T11	1q44	Q8NH01	O2T11_HUMAN		Olfactory receptor 2T11 (Olfactory receptor OR1-65)
OR2T12	1q44	Q8NG77	O2T12_HUMAN		Olfactory receptor 2T12 (Olfactory receptor OR1-57)
OR2T2	1q44	Q6IF00	OR2T2_HUMAN		Olfactory receptor 2T2 (Olfactory receptor OR1-43) [OR2T2P]
OR2T27	1q44	Q8NH04	O2T27_HUMAN		Olfactory receptor 2T27 (Olfactory receptor OR1-67)
OR2T29	1q44	Q8NH02	O2T29_HUMAN		Olfactory receptor 2T29
OR2T3	1	Q8NH03	OR2T3_HUMAN		Olfactory receptor 2T3
OR2T33	1q44	Q8NG76	O2T33_HUMAN		Olfactory receptor 2T33 (Olfactory receptor OR1-56)
OR2T34	1q44	Q8NGX1	O2T34_HUMAN		Olfactory receptor 2T34 (Olfactory receptor OR1-63)
OR2T35	1q44	Q8NGX2	O2T35_HUMAN		Olfactory receptor 2T35 (Olfactory receptor OR1-66)
OR2T4	1q44	Q8NH00	OR2T4_HUMAN		Olfactory receptor 2T4 (Olfactory receptor OR1-60)
OR2T5	1q44	Q6IEZ7	OR2T5_HUMAN		Olfactory receptor 2T5 (Olfactory receptor OR1-62)
OR2T6	1q44	Q8NHC8	OR2T6_HUMAN		Olfactory receptor 2T6 (OST703) (Olfactory receptor 2T9) [OR2T6P] [OR2T9]
OR2T7	1q44	P0C7T2	OR2T7_HUMAN		Olfactory receptor 2T7 (OST723) (olfactory receptor OR1-44) [OR2T7P]
OR2T8	1q44	A6NH00	OR2T8_HUMAN		Olfactory receptor 2T8 [OR2T8P]
OR2W3	1q44	Q7Z3T1	OR2W3_HUMAN		Olfactory receptor 2W3 (Olfactory receptor 2W8) (Olfactory receptor OR1-49) [OR2W3P] [OR2W8P]
OR2W5P	1q44	A6NFC9	OR2W5_HUMAN		Putative olfactory receptor 2W5 pseudogene [OR2W5]
OR4F16	1p36.33	Q6IEY1	OR4F3_HUMAN		Olfactory receptor 4F3/4F16/4F29 (Olfactory receptor OR1-1)
OR4F3	1p36.33	Q6IEY1	OR4F3_HUMAN		Olfactory receptor 4F3/4F16/4F29 (Olfactory receptor OR1-1)
OR4F5	1p36.33	Q8NH21	OR4F5_HUMAN		Olfactory receptor 4F5
OR6F1	1	Q8NGZ6	OR6F1_HUMAN		Olfactory receptor 6F1 (Olfactory receptor OR1-38)
OR6K2	1q23.1	Q8NGY2	OR6K2_HUMAN		Olfactory receptor 6K2 (Olfactory receptor OR1-17)
OR6K3	1q23.1	Q8NGY3	OR6K3_HUMAN		Olfactory receptor 6K3 (Olfactory receptor OR1-18)
OR6K6	1q23.1	Q8NGW6	OR6K6_HUMAN		Olfactory receptor 6K6 (Olfactory receptor OR1-21)
OR6N1	1q23.1	Q8NGY5	OR6N1_HUMAN		Olfactory receptor 6N1
OR6N2	1q23.1	Q8NGY6	OR6N2_HUMAN		Olfactory receptor 6N2 (Olfactory receptor OR1-23)
OR6P1	1q25.3	Q8NGX9	OR6P1_HUMAN		Olfactory receptor 6P1 (Olfactory receptor OR1-12)
OR6Y1	1q23.1	Q8NGX8	OR6Y1_HUMAN		Olfactory receptor 6Y1 (Olfactory receptor 6Y2) (Olfactory receptor OR1-11) [OR6Y2]
ORC1	1p32	Q13415	ORC1_HUMAN	601902	
OSBPL9	1p32.3	Q96SU4	OSBL9_HUMAN	606737	
OSCP1	1p34.3	Q8WVF1	OSCP1_HUMAN	608854	
OTUD3	1p36.13	Q5T2D3	OTUD3_HUMAN	611758	
OTUD7B	1q21.3	Q6GQQ9	OTU7B_HUMAN	611748	
OVGP1	1p13	Q12889	OVGP1_HUMAN	603578	
OXCT2	1p34	Q9BYC2	SCOT2_HUMAN	610289	
P3H1	1p34.1	Q32P28	P3H1_HUMAN	610339	
P3R3URF	1p34.1	A0A087WWA1	P3URF_HUMAN		PIK3R3 upstream open reading frame protein
PABPC4	1p32-p36	Q13310	PABP4_HUMAN	603407	
PACC1	1q32.3	Q9H813	PACC1_HUMAN	618427	
PADI1	1p36.13	Q9ULC6	PADI1_HUMAN	607934	
PADI2	1p35.2	Q9Y2J8	PADI2_HUMAN	607935	
PADI3	1p36.13	Q9ULW8	PADI3_HUMAN	606755	
PADI4	1p36.13	Q9UM07	PADI4_HUMAN	605347	
PADI6	1p36.13	Q6TGC4	PADI6_HUMAN	610363	
PAFAH2	1p34.3	Q99487	PAFA2_HUMAN	602344	
PALMD	1p22-p21	Q9NP74	PALMD_HUMAN	610182	
PANK4	1p36.32	Q9NVE7	PANK4_HUMAN	606162	
PAPPA2	1q23-q25	Q9BXP8	PAPP2_HUMAN		Pappalysin-2 precursor (EC 3.4.24.-) (Pregnancy-associated plasma protein A2) (PAPP-A2) (Pregnancy-associated plasma protein E1) (PAPP-E) [PLAC3]
PAQR6	1q22	Q6TCH4	PAQR6_HUMAN	614579	
PAQR7	1p36.11	Q86WK9	PAQR7_HUMAN	607779	
PARK7	1p36.23	Q99497	PARK7_HUMAN	602533	
PARP1	1q41-q42	P09874	PARP1_HUMAN	173870	
PARS2	1p32.2	Q7L3T8	SYPM_HUMAN	612036	
PATJ	1p31	Q8NI35	INADL_HUMAN	603199	
PAX7	1p36.12-p36.13	P23759	PAX7_HUMAN	167410	
PBX1	1q23	P40424	PBX1_HUMAN	176310	
PBXIP1	1q22	Q96AQ6	PBIP1_HUMAN	618819	
PCNX2	1q42.2	A6NKB5	PCX2_HUMAN	617656	
PCP4L1	1q23.3	A6NKN8	PC4L1_HUMAN		Purkinje cell protein 4-like protein 1 (PCP4-like protein 1) [IQM1]
PCSK9	1p32.3	Q8NBP7	PCSK9_HUMAN	607786	
PDC	1q25-q31.1	P20941	PHOS_HUMAN	171490	
PDE4B	1p31	Q07343	PDE4B_HUMAN	600127	
PDE4DIP	1q21.1	Q5VU43	MYOME_HUMAN	608117	
PDIK1L	1p35.1	Q8N165	PDK1L_HUMAN	610785	
PDPN	1p36.21	Q86YL7	PDPN_HUMAN	608863	
PDZK1	1q21	Q5T2W1	NHRF3_HUMAN	603831	
PDZK1IP1	1p32	Q13113	PDZ1I_HUMAN	607178	
PDZK1P1	1q21.1	A8MUH7	PDZ1P_HUMAN		Putative PDZ domain-containing protein PDZK1P1 (PDZ domain-containing 1 pseudogene 1) (PDZ domain-containing 1 pseudogene 2) [PDZK1P2]
PEA15	1q21.1	Q15121	PEA15_HUMAN	603434	
PEAR1	1q23.1	Q5VY43	PEAR1_HUMAN	610278	
PEF1	1p34	Q9UBV8	PEF1_HUMAN	610033	
PER3	1p36.21-p36.33	P56645	PER3_HUMAN	603427	
PERM1	1p36.33	Q5SV97	PERM1_HUMAN	615921	
PEX10	1p36.32	O60683	PEX10_HUMAN	602859	
PEX11B	1q21	O96011	PX11B_HUMAN	603867	
PEX14	1pter-p12	O75381	PEX14_HUMAN	601791	
PEX19	1q22	P40855	PEX19_HUMAN	600279	
PFDN2	1q23.3	Q9UHV9	PFD2_HUMAN	613466	
PFKFB2	1q32	O60825	F262_HUMAN	171835	
PGBD2	1q44	Q6P3X8	PGBD2_HUMAN		PiggyBac transposable element-derived protein 2
PGBD5	1q42.13	Q8N414	PGBD5_HUMAN	616791	
PGD	1p36.13-p36.2	P52209	6PGD_HUMAN	172200	
PGLYRP3	1q21.3	Q96LB9	PGRP3_HUMAN	608197	
PGLYRP4	1q21.3	Q96LB8	PGRP4_HUMAN	608198	
PGM1	1p31	P36871	PGM1_HUMAN	171900	
PHACTR4	1p35.3	Q8IZ21	PHAR4_HUMAN	608726	
PHC2	1p34.3	Q8IXK0	PHC2_HUMAN	602979	
PHF13	1p36.31	Q86YI8	PHF13_HUMAN		PHD finger protein 13 (Survival time-associated PHD finger protein in ovarian cancer 1) (SPOC1)
PHGDH	1p12	O43175	SERA_HUMAN	606879	
PHLDA3	1q31	Q9Y5J5	PHLA3_HUMAN	607054	
PHTF1	1p13	Q9UMS5	PHTF1_HUMAN	604950	
PI4KB	1q21	Q9UBF8	PI4KB_HUMAN	602758	
PIAS3	1q21	Q9Y6X2	PIAS3_HUMAN	605987	
PIFO	1p13.2	Q8TCI5	PIFO_HUMAN	614234	
PIGC	1q23-q25	Q92535	PIGC_HUMAN	601730	
PIGK	1p31.1	Q92643	GPI8_HUMAN	605087	
PIGM	1q23.2	Q9H3S5	PIGM_HUMAN	610273	
PIGR	1q31-q41	P01833	PIGR_HUMAN	173880	
PIGV	1p36.11	Q9NUD9	PIGV_HUMAN	610274	
PIK3C2B	1q32	O00750	P3C2B_HUMAN	602838	
PIK3CD	1p36.2	O00329	PK3CD_HUMAN	602839	
PIK3CD-AS1	1p36.22	Q5SR53	CA200_HUMAN		Putative uncharacterized protein PIK3CD-AS1 (PIK3CD antisense RNA 1) (PIK3CD antisense gene protein 1) [C1orf200]
PIK3R3	1pter-p32.1	Q92569	P55G_HUMAN	606076	
PIN1P1	1p31	O15428	PINL_HUMAN	602051	
PINK1	1p36	Q9BXM7	PINK1_HUMAN	608309	
PIP5K1A	1q21.2	Q99755	PI51A_HUMAN	603275	
PITHD1	1p36.11	Q9GZP4	PITH1_HUMAN	618784	
PKLR	1q21	P30613	KPYR_HUMAN	609712	
PKN2	1p22.2	Q16513	PKN2_HUMAN	602549	
PKP1	1q32	Q13835	PKP1_HUMAN	601975	
PLA2G2A	1p34-p36	P14555	PA2GA_HUMAN	172411	
PLA2G2C	1p36.12	Q5R387	PA2GC_HUMAN		Putative inactive group IIC secretory phospholipase A2 precursor (Phosphatidylcholine 2-acylhydrolase-like protein GIIC)
PLA2G2D	1p36.12	Q9UNK4	PA2GD_HUMAN	605630	
PLA2G2E	1p36.13	Q9NZK7	PA2GE_HUMAN	618320	
PLA2G2F	1p35	Q9BZM2	PA2GF_HUMAN		Group IIF secretory phospholipase A2 precursor (EC 3.1.1.4) (GIIF sPLA2) (sPLA2-IIF) (Phosphatidylcholine 2-acylhydrolase 2F)
PLA2G4A	1q25	P47712	PA24A_HUMAN	600522	
PLA2G5	1p34-p36	P39877	PA2G5_HUMAN	601192	
PLCH2	1p36.32	O75038	PLCH2_HUMAN	612836	
PLD5	1q43	Q8N7P1	PLD5_HUMAN		Inactive phospholipase D5 (Inactive PLD 5) (Inactive choline phosphatase 5) (Inactive phosphatidylcholine-hydrolyzing phospholipase D5) (PLDc)
PLEKHA6	1q32.1	Q9Y2H5	PKHA6_HUMAN	607771	
PLEKHG5	1p36.31	O94827	PKHG5_HUMAN	611101	
PLEKHM2	1p36.21	Q8IWE5	PKHM2_HUMAN	609613	
PLEKHN1	1p36.33	Q494U1	PKHN1_HUMAN		Pleckstrin homology domain-containing family N member 1 (PH domain-containing family N member 1) (Cardiolipin and phosphatidic acid-binding protein) [CLPABP]
PLEKHO1	1q21.2	Q53GL0	PKHO1_HUMAN	608335	
PLK3	1p34.1	Q9H4B4	PLK3_HUMAN	602913	
PLOD1	1p36.2-p36.3	Q02809	PLOD1_HUMAN	153454	
PLPP3	1pter-p22.1	O14495	PLPP3_HUMAN	607125	
PLPPR4	1p21.2	Q7Z2D5	PLPR4_HUMAN	607813	
